,user_id,name,time,rating,text,pics,resp,gmap_id
96234,116403429084885325417,Igor Golikov,1544129233655,2.0,Not very good host service. No place to wait when there are more than 4 people in line you have to be outside. Noodles have a dough smell and feel uncooked.,,,0x80c8c6be072e6e15:0x7f17958d8763bfd8
55732,113804363284330759935,Claudio Porscheng,1552835262419,4.0,"(Translated by Google) There is no better location, good hotel for what you pay

(Original)
No hay mejor ubicacion, buen hotel por lo que pagas",,,0x80c8c43c28feebe3:0x26a3ab07454ba46
69616,112829043160938296927,A S,1554190962835,3.0,"I love this mall just because it has been my go to mall for nearly 20 years. They always have delicious pretzels and the food court has a nice variety of food if you get hungry while shopping. Has every single shop I want to visit Victoria's Secret, Forever 21, journeys, Express, Macy's, JcPenny, and soo many more. Hallmark used to be here but they closed down unfortunately....  The only store I find ALWAYS has rude staff is Shoe Palace. The absolute worse staff I've ever come across in my life. That store really needs to go. Otherwise it is a great mall! Just a couple of quirks here and there.",,,0x80c8c17bea825049:0x405c83917f2232aa
28116,112088694059037621988,Angelica Armenta,1609878710605,5.0,Phillip T. was amazing.  I wasn't able to see what he was instructing me to go since i was in the chat window so he emailed me instructions along with pictures!!! Wonderful Customer service!!,,"{'time': 1610138476114, 'text': 'Angelica, we are ecstatic to learn that Phillip was able to go above and beyond to assist you! Phillip is an amazing team member and comments like yours prove it!'}",0x41aaced8e68bc9bf:0x91ad01af1668f6ae
47906,101054757908788102453,Terry Weber,1577837029125,4.0,For all your home need,,,0x80c8c68e78dd22d3:0x12da74f661f6b7ed
2004,113150013681002075603,Diana Medina,1531261316962,5.0,Great staff with lots of legal knowledge!,,,0x80c8bf727a7832a1:0x145e5958e37a25c9
23279,112018517637211493072,Dina Bevan,1543782855563,4.0,So far so good. We haven’t received our furniture yet but we will soon. The sales people at Lazy boy in Reno were very friendly and helpful. Can’t wait until our sofa and loveseat are delivered. 😁,,,0x809915467be6652f:0x1d5e682fda32b3d3
97873,112472496919492977624,Theodore and tracey Kerekes,1540593220733,5.0,Awesome free stuff,,,0x80c8c1b0a445c0bf:0x6f711a142be4d7fd
30224,108588331023860181626,Fernando Hernandez peña,1591150913613,5.0,"(Translated by Google) Good atmosphere the one that has this bar I like the great variety of drinks that it has and an excellent service that it has, the music is very good without a doubt, I liked it a lot, and a very clean place that this, and an excellent service of the waiters

(Original)
Buen ambiente el que tiene este bar me gusta la gran variedad de bebidas que tiene y un excelente servicio el que este tiene, la musica es muy buena sin duda alguna , me gusto bastante, y un lugar muy limpio que esta, y un excelente servicio de los meseros",,,0x80c8c37449805e83:0x200ac38dea689ae9
40225,115731969494093241719,Orlando V Gonzalez MD,1545236971660,1.0,"Very dissapointed tonight with Delmonico. I've been here before and have always had a great experience. Tonight I came in and sat at their bar area not the bar. Waiter acknowledged me and never came back. He saw me sitting there alone like 3 times. As a physician and restaurant owner in NYC who is huge on customer service, this was disappointing. I spoke with young female manager who didnt seem to really care, and left to Cut. Cut steakhouse was a very pleasant experience.

Will never go back there again.

--Dr. Gonzalez",,,0x80c8c43ddfcb694f:0x76a9bf35c4cb3ff3
16709,100789752269380289603,ronda8261,1619105457880,3.0,"Had house cleaned a few weeks ago by Georgiana Kayley.  She did such a great job, listened to what I wanted cleaned and done instead of having her own agenda. Very much appreciated. Georgiana gets 5 stars.  Thanks Georgiana.",,"{'time': 1619106893241, 'text': ""Hi Ronda, thanks so much for the feedback and for your business.  We hope you feel comfortable letting us know the specifics of how we can do even better and make sure you're getting full value out of our service.  Please feel free to call our office if you'd like us to update your account notes to improve our next visit!  Thanks -Greg, Owner Maidpro Reno""}",0x80993f8a9157be5b:0xf66ec1199787ed8b
95886,116863829068001945607,Cynthia Russell,1508722470306,5.0,"Great place, wonderful friendly staff. I was not disappointed with my choice of a new friend.",,,0x80c8bf802d047257:0x39695cf6a8bf5d08
72934,109731644294167325987,Nick Giarraffa,1472623727875,5.0,Cheapest movie theater prices ever!!!Thank you Tropicana Cinemas!!!,,,0x80c8c53653cd6447:0x238571c0b025de11
68946,106306160870673991502,Frank Haberman,1531271128513,5.0,They always make you feel comfortable! I would not go anywhere,,,0x80c8b86382e757bb:0x47e6a264fe24b93
3635,102611939832726470161,MB88,1570692775274,5.0,Palms looks really good,,"{'time': 1570746345282, 'text': 'Thank you for allowing us the pleasure to serve you. We look forward to your next visit here at the Palms Casino Resort!'}",0x80c8c69929a4e157:0x3408652dadfedf7e
99030,114834441922900835069,Pam Capko,1595973036638,5.0,"Excellent care with caring professional health care individuals.
Initially used online service for place in line and ended up just going to clinic. Did not have to wait long. I received COVID-19 test and other medical consultation.",,"{'time': 1596026380375, 'text': 'Thank you for the positive feedback! We love seeing great ratings like this.'}",0x80c8eab71dc7fd29:0x4b92a66575013c97
38264,111645484948980989185,Ven Kobby,1551593465090,5.0,Come to this hotel every year with my wife. Love this hotel.,,,0x80c8c43682f3e68d:0x46318c02d0fdb5c8
87773,105301246315636339148,David Barnes,1593826330206,1.0,They don't wear masks,,,0x80c8c566e5898027:0xef5639b8b3c54283
17764,117560291175500701837,alex mendia,1596142376074,5.0,Came here today to use my trop card that we were given and they had a system glitch. The nice lady made it right took care of use and we got the best service and the smoothies tasted amazing ! Thank you guys :),,,0x80c8ce064ef9b2c3:0x79b21a703a136443
18458,115871851953888071272,Lauren Schugar,1534437844937,5.0,"Loved seven magic mountains! Got up too early to catch sunrise and it was totally worth it, no one was there.",,,0x80cf35779dba7553:0x91f1fabf13d53cdd
96282,108621832326819458990,Lou Pardo,1554957823936,5.0,"Decent pizza, very friendly staff",,,0x80c8c681d49a23e3:0x95ecf652e09ae4cd
84246,116428781878455004263,Paty Twyman,1616885463525,4.0,"This boat tour was awesome.  I recommend the Prime Rib Sliders.  The music was a too loud,  ppl had to talk really loud to be heard.  The ride on the River was amazing.  The staff was beyond amazing....",,"{'time': 1617205843940, 'text': ""Thank you so much Paty, we couldn't ask for anything more than beyond amazing! We love showing off our beautiful river! We are delighted to hear you enjoyed the cruise!""}",0x80ce43b25f0854b1:0xedee2a8bb35b8fe
41693,113409445316840531302,christina comella,1513295481675,1.0,Prices are great. But the lady behind the counter was rude. Told me She was insulted. when i said i do my own nails cause its cheaper. I have been a licensed cosmetologist for 18 years. Had bite my tongue cause i had my daughter with me. I will go to Hollywood nail across the street. For now on.,,,0x80c8c6b9dcbaa365:0x59d00a4e88849e76
3760,104699024886463453356,Marissa Tapia,1582425909925,5.0,Great carde asada fries!,,,0x80c8c53675cc56d3:0xfa0a3b95af0cac6c
87526,117120428479571816135,Mike Stevens,1461385362429,1.0,Crappy service,,,0x80c8c2cc6478404b:0x99211dfe55920dc6
89727,117211472374190523125,win gibson,1545115184512,5.0,One of the best hot pot,,,0x80c8c6cdf13ab7e7:0x3162e2d01a3baa05
85648,109213000348110665375,KallesterPatellian,1556416404635,5.0,"I went with family for a bite. We've been here before, and the food is amazing. There's also singers that interact with you and walk around the restuarant. To say, the things are a little pricey, but it's Vegas. What do you expect?",,,0x80c8c43106db0c9b:0x615a257c1160d0a1
9968,103301868345766763842,John Smyczynski,1617486938975,5.0,These are a back saver and keep me from running around with no shoe laces.  I will be ordering another pair more appropriate for the situation they will be used for.,,,0x80c8c7990bc49077:0xa34601b690b8bfad
44304,110242566410570656890,J Mac,1538949156023,5.0,Nothing but positive things to say about De Castroverde Law Group. They handled my personal injury case and I am very satisfied with my settlement. Attorney Orlando De Castroverde is very down to earth and took the time to explain my case and options to me. Dianna Sauceda helped me out as my case wrapped up and was very patient and kept me updated! I recommend hiring Orlando and his staff if you’re involved in an accident.,,,0x80c8c37952abe6c3:0xfd258b7ece60d9e7
5216,105630434122369085502,Zeek & Rene Restaurant Critics,1616483591159,5.0,"I’ve been going to Freed’s Bakery for many ,many years.  This is by far the best bakery in Las Vegas .They offer great cakes, pastry’s and cupcakes.  Great prices and equally great service. Gorgeous, award winning bakery!!
The desserts are incredible, and everyone who works here is so friendly and welcoming!
You MUST go ! Highly, highly recommended!","[{'url': ['https://lh5.googleusercontent.com/p/AF1QipNY2dhGbqSCrVFj39EVTDhPAqg3_O9WSuqwUcRk=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipM6LfZ9c_IGSkLbv0NA2guk2KDzKTfgBaTsj6yY=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMdrXzn2vEKdgy961ei3TeWz5lTzY0yq1dEqATW=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNFQVrdqoY3Vz0iOJs8IFX00RRg2hOXQFufRd6w=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNVQ0JXd_-e7x42nyKhDThQXNnNYeIwPp_7MGXh=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMU_MUzmm_CK6WwF0E4ppmGRldIGJDFCyq1Y6q_=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipPga-uRK8QU3No5QR6XW5Mqp__2N96hskoZUv6L=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNkL8ZdQHy7zXwLFmiGOEErjZaIiSb31WeeAO5O=w150-h150-k-no-p']}]",,0x80c8c517cb8212af:0x392c83dabbd15ea3
50681,100049123455429156995,Bruce Davis,1583379529391,5.0,Sienna was very helpful great customer service,,,0x80993900226d2719:0x37d4a2edeb8d0dff
15442,112906180783500113624,condalisa34,1614817025358,5.0,Great food excellent service 👌,,,0x80993f265340bc43:0x7cee54d5a0540f81
75500,108113391518694601724,Greg Vravis,1525407667067,5.0,"Great vibe, coffee drinks are amazing",,,0x80c8be556f052d49:0xfa797f1dcacb0f28
5458,106326908212856535466,A Unk,1490372549782,5.0,The food is wonderful and the service is five star!!,,,0x80c8ea79e8da5831:0xcb8f72aa2f08aa17
18835,117114142836294681055,Andrea Osborne,1567221682953,5.0,Absolutely breathtaking!,,,0x80c8bd077971bfad:0x2746c0c1944745c9
52658,101476994858817839316,super toys!,1591131274916,2.0,Normally great customer service but today the lady who helped me at the drive through window had terrible customer service.,,"{'time': 1591214792244, 'text': ""Hi there. I'd like to thank you for your detailed review and apologize for the customer service you've received at this branch. Please email me at HLSocial@wellsfargo.com with your Google username, and be sure to mention your review on a Wells Fargo location (no account numbers). I'll make sure your concerns are forwarded appropriately. Thanks again for your feedback. -AJ, Wells Fargo HL Social""}",0x80c8e9c2e17aef0b:0xfebba575a0788f50
43991,105794967584334849128,Linda Lamendola,1587149858186,1.0,"Not helpful at all. Called the day before so my 70 yr old husband could pick up our soil but they were out so he purchased a different brand. The young man wouldnt help get the two large bags to his car
What's wrong with young people today? We and our friends will never shop here again",,"{'time': 1589509032901, 'text': ""I'm sorry to hear about this and apologize for yourexperience. I'm the owner and would never treat anyone like that. I'm the only person that works and manages this shop since we recently moved to our new location on Highway 50 E. I will do all I can to earn your business back if you're willing to give me a chance to make things right.""}",0x8099a0368a31ee5d:0xc9c18673ac6f1949
41896,115546950524168010566,Justin Purcell,1608232033159,4.0,"This is a hidden gem, great beer options, great service, and a very central location!",,"{'time': 1608424209680, 'text': 'Thank you Justin!  Hope to get 5 stars the next time around!'}",0x80c8c3191c55297f:0x5b1bb4bedb09a8b0
56694,115289899140867680251,Kenneth Lock,1592542959936,5.0,"My family and I rented bikes from Vista Trail Bikes and had a great time. We rented the bikes to ride along the northeast shore of Lake Tahoe to Sand Harbor Cove. The bikes were in great condition and perfect for the path. Ted, the owner, adjusted the bikes to match our height and was patient in explaining various trails we could take and providing us with directions. We would definitely rent from here again.",,"{'time': 1592587699194, 'text': 'It was our pleasure Kenneth.'}",0x80996fdcc0e51627:0x680a70d9848c47c0
43066,110895844797696390099,Christopher Everitt,1510945505273,5.0,Manny was extremely professional and accommodating in finding me a great car. Alonzo in Finance helped facilitate the deal with precision and accuracy. I highly recommend this dealership.,,,0x80c8c41c9564e6d3:0xb0273d0b0c16d675
